Date,Student Name,First Name,Last Name,Sibling Name,Charge Category,Original Charge,Discount Type,Discount Amount,Adjustment,Billing Amount,Status,Gender,Age,City,State,Program,Room,Schedule,Start Time,End Time
5/1/2023,,,,Abigail,Tuition,1050,CCA Discount,-130,0,920,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Sibling ,-1000,0,0,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,320,,0,0,320,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
5/1/2023,,,,Abigail,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,male,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
5/1/2023,,,,Violet,Tuition,1000,,0,0,1000,Active,male,5,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Employee discount,-1000,0,0,Active,female,11,,,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1155,,0,0,1155,Inactive,female,1,,,Infant,,FD,7:00 AM,6:00 PM
5/1/2023,,,,Ghufran,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,100,Healthcare Worker,-5,0,95,Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,Healthcare Worker,-110,0,1045,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
5/1/2023,,,,Ayah,Tuition,1000,Sibling ,-97.5,0,902.5,Active,female,5,Rowlett,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Sibling ,-185.49,0,814.51,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,Shifa,Tuition,1050,,0,0,1050,Active,male,7,Sachse,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
5/1/2023,,,,Shazil,Tuition,1000,Sibling ,-50,0,950,Active,female,4,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,Healthcare Worker,-57.75,0,1097.25,Active,male,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,female,3,Rowlett,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
5/1/2023,,,,Dominik,Tuition,997.5,Old Price Discount,-95,0,902.5,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,male,3,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,,0,0,1000,Active,female,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
5/1/2023,,,,Jenna,Tuition,1050,Employee discount,-1050,0,0,Active,female,7,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,Rhett,Tuition,1000,Sibling ,-50,0,950,Active,female,5,Sachse,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Friends & Family,-1000,0,0,Inactive,male,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1155,Healthcare Worker,-110,0,1045,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1100,Military Discount,-55,0,1045,Inactive,male,2,,,Toddler,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,100,Military Discount,-5,0,95,Inactive,male,2,,,Toddler,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,900,,0,0,900,Inactive,female,5,,,Primary,,3SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,male,3,Murphy,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,950,,0,0,950,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,male,3,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,900,,0,0,900,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1050,Friends & Family,-1050,0,0,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1050,Sibling ,-52.5,0,997.5,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,male,4,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,male,2,Rockwall,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
5/1/2023,,,,,Tuition,1000,Sibling ,-97.5,0,902.5,Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,950,Sibling ,-47.5,0,902.5,Inactive,male,4,,,Primary,,3SD,8:30 AM,2:45 PM
5/1/2023,,,,Aaliyan,Tuition,1100,,0,0,1100,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
5/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,Zayyan,Tuition,1000,Sibling ,-50,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,male,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ragnar,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,Employee discount,-1050,0,0,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,,0,0,1050,Active,female,3,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,Arlo,Tuition,1000,,0,-1000,0,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Healthcare Worker,-50,0,950,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,Employee discount,-1050,0,0,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Employee discount,-950,0,0,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Prepayment Discount,-86.35,0,1013.65,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,-1100,0,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,345,,0,-345,0,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,,0,0,950,Inactive,male,5,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1000,Military Discount,-50,0,950,Inactive,male,6,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-97.5,0,902.5,Inactive,male,8,,,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-97.5,-902.5,0,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-97.5,-902.5,0,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-97.5,0,902.5,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Avah,Tuition,525,CCA Discount,-85,0,440,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Avah,Tuition,1000,CCA Discount,-120,0,880,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,June,Tuition,1100,Old Price Discount,-50,0,1050,Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Healthcare Worker,-97.5,0,902.5,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,Sibling ,-52.5,0,997.5,Inactive,female,3,Garland,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Sarah,Tuition,1000,Friends & Family,-349.25,0,650.75,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,Sarah,Tuition,1000,Friends & Family,-50,-950,0,Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,Elind,Tuition,1155,CCA Discount,-107.8,0,1047.2,Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ariana,Tuition,1100,Old Price Discount,-50,0,1050,Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Old Price Discount,-100,0,850,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Avah,Tuition,700,CCA Discount,-207.2,0,492.8,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Avah,Tuition,1400,CCA Discount,-366.4,0,1033.6,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,,0,-1050,0,Inactive,female,2,,,Toddler,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Arlo,Tuition,1155,,0,0,1155,Inactive,male,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
6/1/2023,,,,Yusuf,Tuition,1155,,0,0,1155,Inactive,male,1,Richardson,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
6/1/2023,,,,Dessa,Tuition,1000,Sibling ,-97.5,0,902.5,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-50,0,950,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Demi,Tuition,1100,Corporate Discount,-102.5,0,997.5,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,Stefan,Tuition,1050,Sibling ,-52.5,0,997.5,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,Helios,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Old Price Discount,-50,0,1050,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Aydin,Tuition,1050,CCA Discount,-70.34,0,979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Teacher Discount,-102.5,0,997.5,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,female,5,,,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,,0,0,1155,Inactive,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,,0,0,1050,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Old Price Discount,-50,-1050,0,Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Arlo,Tuition,1100,,0,0,1100,Active,female,3,,,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Healthcare Worker,-50,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Healthcare Worker,-47.5,0,902.5,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-50,-950,0,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,-950,0,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,male,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,2,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,Nooran,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,Healthcare Worker,-52.5,0,997.5,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Friends & Family,-100,-900,0,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Easton,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,Easton,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-50,-950,0,Active,female,5,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Teacher Discount,-110,0,990,Active,female,3,Rowlett,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,Liam,Tuition,1100,Old Price Discount,-50,0,1050,Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Corporate Discount,-102.5,-95,902.5,Active,female,3,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Old Price Discount,-100,-850,0,Inactive,female,4,,,Primary,,5HD,8:30 AM,12:00 PM
6/1/2023,,,,,Tuition,1050,Old Price Discount,-50,0,1000,Inactive,female,5,Rowlett,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Layaan,Tuition,1100,Friends & Family,-550,-550,0,Active,female,3,Wylie,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,Taleen,Tuition,950,Employee discount,-950,0,0,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Amadeus,Tuition,1000,,0,-1000,0,Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,Karam,Tuition,1050,Employee discount,-1050,0,0,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,,0,-950,0,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1050,CCA Discount,-130,0,920,Active,female,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ava,Tuition,1000,Sibling ,-142.62,0,857.38,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,3,Rowlett,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,Jude,Tuition,1100,Friends & Family,-1100,0,0,Active,male,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,-950,0,Active,female,5,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Financial aid,-105,-895,0,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Financial aid,-105,0,895,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ameera,Tuition,1000,Employee discount,-1000,0,0,Inactive,male,9,Richardson,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Old Price Discount,-50,0,1050,Inactive,female,3,Murphy,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,Jena,Tuition,1000,Friends & Family,-450,-550,0,Active,female,6,Wylie,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,,0,-950,0,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,3,Richardson,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,Avah,Tuition,577.5,CCA Discount,-111.1,0,466.4,Inactive,female,,,,Toddler,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Old Price Discount,-50,0,950,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Isla,Tuition,1000,Sibling ,-97.5,0,902.5,Active,male,5,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Healthcare Worker,-47.5,0,902.5,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1100,Old Price Discount,-50,-1050,0,Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Corporate Discount,-55,0,1045,Active,male,3,Richardson,Texas,Toddler,Monet,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1100,,0,-1100,0,Inactive,female,3,,,Toddler,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Military Discount,-55,0,1045,Inactive,female,5,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Sibling ,-47.5,-902.5,0,Inactive,female,4,,,Primary,,3SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1050,Sibling ,-52.5,0,997.5,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Corporate Discount,-97.5,0,902.5,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,950,Old Price Discount,-100,0,850,Active,female,6,Sachse,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1055,,0,0,1055,Active,male,2,Dallas,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,female,3,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Friends & Family,-200,0,800,Inactive,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,900,Old Price Discount,-50,0,850,Active,male,4,Sachse,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,4,Garland,Texas,Primary,Cassatt,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,950,Healthcare Worker,-47.5,0,902.5,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,815,Corporate Discount,-40.75,-774.25,0,Inactive,female,3,,,Toddler,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,-575,525,Inactive,female,3,,,Toddler,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Avah,Tuition,1050,Healthcare Worker,-52.5,0,997.5,Inactive,female,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Employee discount,-1100,0,0,Active,female,3,,,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ali,Tuition,950,,0,-950,0,Active,female,4,Plano,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
6/1/2023,,,,Ghufran,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,female,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,915,,0,0,915,Inactive,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,9,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Teacher Discount,-97.5,0,902.5,Inactive,female,2,,,Toddler,,3SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,male,3,Dallas,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,CCA Discount,-179.8,0,975.2,Active,male,3,Richardson,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,,0,-1000,0,Active,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,,0,0,1155,Inactive,male,1,Rowlett,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
6/1/2023,,,,Abigail,Tuition,1050,CCA Discount,-130,0,920,Active,male,4,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Sibling ,-1000,0,0,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,,0,0,1000,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
6/1/2023,,,,Abigail,Tuition,1400,CCA Discount,-369.6,0,1030.4,Active,male,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
6/1/2023,,,,Violet,Tuition,1000,,0,0,1000,Active,male,5,Sachse,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1000,Employee discount,-1000,0,0,Active,female,11,,,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
6/1/2023,,,,,Tuition,960,Military Discount,-93.6,0,866.4,Active,male,2,Dallas,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,,0,0,1155,Inactive,female,1,,,Infant,,FD,7:00 AM,6:00 PM
6/1/2023,,,,Ghufran,Tuition,1155,CCA Discount,-428.89,0,726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1155,Old Price Discount,-55,0,1100,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,Healthcare Worker,-55,0,1045,Active,female,3,Plano,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
6/1/2023,,,,,Tuition,1100,,0,0,1100,Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
